"[A]자치구별","자치구별","[B]감염병별","감염병별","[C]성별","성별","[Item]항목","항목","단위","2020 년","2021 년","2022 년","2023 년","2024 년",
"001002","중구","003024","웨스트나일열","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","003024","웨스트나일열","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","003014","라임병","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","1",
"001002","중구","003014","라임병","001001001","남","T001","법정감염병 발생현황","건","","","","-","1",
"001002","중구","003014","라임병","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","003014","라임병","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001002","중구","003014","라임병","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","003014","라임병","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","003025","진드기매개뇌염","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001002","중구","003025","진드기매개뇌염","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","003025","진드기매개뇌염","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","003025","진드기매개뇌염","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001002","중구","003025","진드기매개뇌염","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","003025","진드기매개뇌염","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","003019","유비저","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001002","중구","003019","유비저","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","003019","유비저","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","003019","유비저","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001002","중구","003019","유비저","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","003019","유비저","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","003020","치쿤구니야열","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001002","중구","003020","치쿤구니야열","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","003020","치쿤구니야열","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","003020","치쿤구니야열","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001002","중구","003020","치쿤구니야열","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","003020","치쿤구니야열","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","003015","증열성혈소판감소증후군(SFTS)","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","1",
"001002","중구","003015","증열성혈소판감소증후군(SFTS)","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","003015","증열성혈소판감소증후군(SFTS)","001001002","여","T001","법정감염병 발생현황","건","","","","-","1",
"001002","중구","003015","증열성혈소판감소증후군(SFTS)","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001002","중구","003015","증열성혈소판감소증후군(SFTS)","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","003015","증열성혈소판감소증후군(SFTS)","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","003016","지카바이러스감염증","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001002","중구","003016","지카바이러스감염증","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","003016","지카바이러스감염증","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","003016","지카바이러스감염증","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001002","중구","003016","지카바이러스감염증","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","003016","지카바이러스감염증","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","003026","엠폭스","001001","발생","T001","법정감염병 발생현황","건","","","","2","1",
"001002","중구","003026","엠폭스","001001001","남","T001","법정감염병 발생현황","건","","","","...","1",
"001002","중구","003026","엠폭스","001001002","여","T001","법정감염병 발생현황","건","","","","...","-",
"001002","중구","003026","엠폭스","001002","사망","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","003026","엠폭스","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","003026","엠폭스","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001002","중구","0004","제4급감염병","001001","발생","T001","법정감염병 발생현황","건","-","-","-","","",
"001002","중구","0004","제4급감염병","001002","사망","T001","법정감염병 발생현황","건","-","-","-","","",
"001003","용산구","001","제1급감염병","001001","발생","T001","법정감염병 발생현황","건","453","5007","-","-","-",
"001003","용산구","001","제1급감염병","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001003","용산구","001","제1급감염병","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001003","용산구","001","제1급감염병","001002","사망","T001","법정감염병 발생현황","건","1","...","-","-","-",
"001003","용산구","001","제1급감염병","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001003","용산구","001","제1급감염병","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001003","용산구","001003","에볼라바이러스병","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001003","용산구","001003","에볼라바이러스병","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001003","용산구","001003","에볼라바이러스병","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001003","용산구","001003","에볼라바이러스병","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001003","용산구","001003","에볼라바이러스병","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001003","용산구","001003","에볼라바이러스병","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001003","용산구","001004","마버그열","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001003","용산구","001004","마버그열","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001003","용산구","001004","마버그열","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001003","용산구","001004","마버그열","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001003","용산구","001004","마버그열","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001003","용산구","001004","마버그열","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001003","용산구","001005","라싸열","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001003","용산구","001005","라싸열","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
